id,game_publisher_id,platform_id,release_year
4973,4000,13,1995
4974,4042,13,1997
4975,4215,13,1997
4976,4326,13,1996
4977,4418,13,1998
4978,4507,13,1999
4979,4666,13,1999
4980,4760,13,2000
4981,4767,13,1999
4982,4887,13,1995
4983,5132,13,1999
4984,5171,13,1999
4985,6021,13,1995
4986,6047,13,1996
4987,6079,13,1996
4988,6891,13,2000
4989,7513,13,1998
4990,7550,13,1995
4991,8043,13,1998
4992,8226,13,1995
4993,8364,13,1995
4994,8967,13,1995
4995,9273,13,1995
4996,9285,13,1996
4997,9622,13,1997
4998,9648,13,1998
4999,9687,13,1997
5000,11700,13,1995
