id,game_id,publisher_id
1884,10084,139
1885,2061,82
1886,5869,464
1887,11143,369
1888,7091,532
1889,533,13
1890,3947,440
1891,3097,475
1892,9110,82
1893,7936,514
1894,2564,498
1895,790,143
1896,976,498
1897,7950,464
1898,2756,452
1899,5759,369
1900,10103,352
1901,7567,54
1902,121,464
1903,2600,514
1904,679,532
1905,5202,126
1906,3066,139
1907,1062,328
1908,1789,328
1909,11239,282
1910,9716,539
1911,5630,82
1912,8666,464
1913,9913,532
1914,8530,498
1915,4206,448
1916,9637,17
1917,2419,352
1918,5604,464
1919,1277,251
1920,1949,228
1921,10262,17
1922,9005,296
1923,2241,17
1924,9109,82
1925,1477,369
1926,4848,369
1927,308,328
1928,1730,350
1929,5606,464
1930,2247,82
1931,9473,352
1932,7934,514
1933,3952,139
1934,9090,330
1935,4273,532
1936,8434,56
1937,8616,464
1938,10465,464
1939,2228,126
1940,7718,330
1941,4703,87
1942,7021,464
1943,9458,352
1944,9209,228
1945,6350,139
1946,2640,139
1947,9846,369
1948,4527,282
1949,3757,17
1950,10608,145
1951,3123,539
1952,446,5
1953,5608,82
1954,2655,369
1955,7491,288
1956,9896,54
1957,11014,282
1958,3144,474
1959,5343,452
1960,10850,138
1961,11164,452
1962,9001,296
1963,110,532
1964,6051,139
1965,4093,138
1966,3100,473
1967,247,452
1968,11362,17
1969,8742,452
1970,3615,17
1971,255,514
1972,9318,62
1973,5452,369
1974,9457,352
1975,1230,369
1976,9726,139
1977,233,3
1978,2385,54
1979,10018,59
1980,3120,474
1981,3932,532
1982,5939,227
1983,4353,464
1984,6056,498
1985,9003,296
1986,5613,82
1987,8973,474
1988,1800,282
1989,416,532
1990,2439,474
1991,3511,452
1992,1897,119
1993,2492,514
1994,5406,369
1995,10265,328
1996,6474,139
1997,3061,139
1998,7076,369
1999,7297,369
2000,7485,369
2001,10223,532
2002,11179,54
2003,5165,328
2004,8257,554
2005,5754,369
2006,9627,551
2007,2302,246
2008,1136,464
2009,7565,532
2010,6191,514
2011,10817,377
2012,5514,82
2013,3577,464
2014,690,139
2015,9613,369
2016,7450,282
2017,11060,514
2018,8988,296
2019,10492,514
2020,6402,498
2021,10291,87
2022,4617,54
2023,608,328
2024,6454,464
2025,3905,139
2026,7063,328
2027,3394,54
2028,313,139
2029,1173,251
2030,199,319
2031,3279,464
2032,5503,139
2033,986,17
2034,6519,139
2035,2418,352
2036,1708,54
2037,1569,514
2038,2465,145
2039,8994,514
2040,6165,375
2041,10470,464
2042,1565,449
2043,5548,82
2044,7261,369
2045,2287,369
2046,264,13
2047,10553,54
2048,1162,19
2049,3237,423
2050,7685,532
2051,5694,296
2052,6110,201
2053,9098,551
2054,4376,282
2055,8810,352
2056,9272,452
2057,7449,282
2058,2495,514
2059,9867,139
2060,3111,475
2061,9436,352
2062,5627,82
2063,9401,464
2064,1960,66
2065,4724,138
2066,118,82
2067,9622,126
2068,5511,82
2069,10416,17
2070,5091,13
2071,5957,139
2072,3485,464
2073,3934,440
2074,3118,475
2075,10298,452
2076,7660,328
2077,8851,126
2078,5644,82
2079,9515,466
2080,10440,523
2081,8374,17
2082,8159,209
2083,11335,282
2084,9101,551
2085,1496,282
2086,9481,54
2087,11122,17
2088,5316,17
2089,8887,126
2090,1227,82
2091,6143,139
2092,977,498
2093,126,352
2094,4632,369
2095,4449,464
2096,7823,452
2097,1097,13
2098,6039,330
2099,5444,369
2100,11244,282
2101,921,17
2102,6254,54
2103,10089,139
2104,4302,17
2105,4490,464
2106,6310,352
2107,10558,54
2108,7198,126
2109,7068,56
2110,9388,369
2111,3930,440
2112,8974,474
2113,3073,139
2114,2410,352
2115,1451,369
2116,4936,369
2117,1681,168
2118,7392,369
2119,6806,54
2120,760,54
2121,6621,139
2122,4213,17
2123,4664,369
2124,3332,514
2125,4751,352
2126,767,54
2127,7667,464
2128,8376,91
2129,4263,532
2130,9149,369
2131,11139,498
2132,8995,532
2133,10525,17
2134,3564,539
2135,8226,352
2136,406,209
2137,6430,139
2138,10079,139
2139,9596,54
2140,4997,452
2141,5402,470
2142,11126,17
2143,9591,7
2144,4462,464
2145,4725,54
2146,4438,17
2147,8628,139
2148,9269,54
2149,5862,464
2150,5907,352
2151,1311,119
2152,3026,138
2153,1703,139
2154,2447,474
2155,5866,464
2156,2432,474
2157,10661,452
2158,10281,498
2159,7812,138
2160,2609,506
2161,9342,263
2162,7073,372
2163,3589,54
2164,4480,13
2165,1570,328
2166,8543,282
2167,3136,474
2168,11264,282
2169,5118,558
2170,5863,464
2171,8203,514
2172,7372,514
2173,7838,369
2174,5116,287
2175,842,369
2176,9413,425
2177,10772,369
2178,3219,452
2179,669,464
2180,4478,217
2181,10472,469
2182,2306,17
2183,6475,139
2184,6431,139
2185,7675,464
2186,52,139
2187,5213,452
2188,6622,139
2189,4318,474
2190,9210,228
2191,1542,551
2192,9945,139
2193,9022,17
2194,4845,464
2195,5051,17
2196,2859,300
2197,8882,54
2198,6488,139
2199,4421,328
2200,10360,17
2201,7412,532
2202,1387,475
2203,145,369
2204,3888,126
2205,11002,514
2206,362,464
2207,4238,7
2208,966,464
2209,6483,139
2210,5344,237
2211,5916,352
2212,10114,138
2213,6049,532
2214,5861,464
2215,1460,369
2216,3166,369
2217,2192,126
2218,4879,515
2219,5724,282
2220,8518,17
2221,6052,139
2222,3846,328
2223,6036,330
2224,6155,514
2225,5482,369
2226,5432,352
2227,4402,352
2228,6614,464
2229,9985,464
2230,6843,352
2231,6522,139
2232,6727,369
2233,6156,514
2234,9821,474
2235,3325,126
2236,9980,139
2237,595,251
2238,4927,369
2239,9021,296
2240,9822,369
2241,4364,452
2242,2164,126
2243,6029,209
2244,6314,521
2245,7414,532
2246,4139,464
2247,5747,119
2248,3258,369
2249,8692,7
2250,1108,475
2251,9162,282
2252,1262,514
2253,4035,208
2254,7758,532
2255,10328,464
2256,5526,139
2257,8,54
2258,1614,171
2259,5793,330
2260,20,369
2261,10563,330
2262,3104,474
2263,7829,17
2264,5212,558
2265,9687,498
2266,9115,139
2267,1479,126
2268,1578,282
2269,3079,139
2270,9651,514
2271,11288,442
2272,8863,464
2273,9024,17
2274,418,323
2275,9426,352
2276,10681,452
2277,7856,539
2278,10871,464
2279,9181,532
2280,10456,532
2281,1623,7
2282,1540,139
2283,9700,514
2284,7058,532
2285,155,309
2286,7159,82
2287,6623,139
2288,9962,139
2289,11291,235
2290,7455,498
2291,8379,532
2292,10259,17
2293,5873,464
2294,6302,54
2295,10088,139
2296,1869,139
2297,6499,139
2298,10065,54
2299,6620,139
2300,4570,282
2301,7562,352
2302,2442,145
2303,9093,300
2304,9099,82
2305,5083,464
2306,6281,452
2307,3193,533
2308,10768,369
2309,10081,139
2310,4816,17
2311,6569,369
2312,8521,502
2313,9163,282
2314,3583,352
2315,2202,126
2316,10531,464
2317,1054,532
2318,9423,352
2319,2880,91
2320,8194,328
2321,337,42
2322,7617,474
2323,2861,369
2324,11202,369
2325,10569,514
2326,5988,532
2327,7723,443
2328,1266,514
2329,10990,145
2330,5867,465
2331,146,369
2332,3170,369
2333,2484,474
2334,8608,464
2335,5017,17
2336,1334,468
2337,3904,139
2338,8611,464
2339,5521,13
2340,2175,126
2341,1903,506
2342,8971,474
2343,9299,62
2344,9656,532
2345,5564,352
2346,8308,82
2347,7033,514
2348,1631,554
2349,8939,554
2350,1638,554
2351,1644,554
2352,3616,139
2353,7698,532
2354,5113,558
2355,11131,17
2356,9143,514
2357,6426,139
2358,7695,532
2359,6676,351
2360,6861,82
2361,6689,474
2362,9916,126
2363,8285,452
2364,8893,351
2365,3675,464
2366,4981,282
2367,10846,464
2368,10948,17
2369,4457,464
2370,5101,558
2371,9051,464
2372,1695,369
2373,10020,17
2374,2282,369
2375,6822,82
2376,5132,17
2377,2942,532
2378,7759,532
2379,11120,17
2380,6696,464
2381,8610,464
2382,2878,91
2383,4626,514
2384,10254,17
2385,6345,139
2386,2259,532
2387,9432,352
2388,89,17
2389,9216,282
2390,322,17
2391,1559,452
2392,1149,17
2393,5923,352
2394,358,464
2395,5757,369
2396,11118,537
2397,9961,139
2398,681,532
2399,2440,474
2400,8739,452
2401,8432,506
2402,3058,139
2403,8433,193
2404,3129,472
2405,10832,65
2406,6214,139
2407,1128,17
2408,6754,506
2409,10655,452
2410,10247,17
2411,11105,13
2412,10627,452
2413,10872,532
2414,6448,464
2415,8073,119
2416,716,54
2417,9447,514
2418,10782,533
2419,941,126
2420,10646,82
2421,743,139
2422,3049,139
2423,2185,138
2424,10936,17
2425,9122,408
2426,3844,563
2427,2409,352
2428,641,45
2429,11153,138
2430,5496,369
2431,6953,352
2432,3087,452
2433,580,475
2434,10293,352
2435,2445,474
2436,6608,13
2437,9319,62
2438,3240,464
2439,6125,440
2440,8613,464
2441,6626,139
2442,6591,328
2443,8143,506
2444,2615,506
2445,2174,126
2446,45,514
2447,7909,502
2448,2316,201
2449,6562,498
2450,1586,7
2451,9619,300
2452,10102,352
2453,1164,17
2454,3445,369
2455,6567,369
2456,8669,139
2457,11170,452
2458,5195,139
2459,3841,139
2460,2568,209
2461,6950,352
2462,4423,464
2463,5403,65
2464,8571,139
2465,5405,470
2466,7111,532
2467,3115,369
2468,10229,138
2469,2388,54
2470,3763,17
2471,2183,126
2472,8871,17
2473,3421,369
2474,5196,139
2475,6331,54
2476,3088,532
2477,6570,369
2478,4141,464
2479,6010,300
2480,10796,369
2481,576,138
2482,5948,82
2483,9730,452
2484,7154,126
2485,10769,369
2486,232,139
2487,5126,558
2488,9161,282
2489,8258,464
2490,7700,532
2491,4472,514
2492,7542,97
2493,5769,369
2494,4340,282
2495,6356,246
2496,2173,126
2497,3307,352
2498,731,282
2499,7123,328
2500,11140,139
2501,8220,558
2502,3313,475
2503,4868,328
2504,468,532
2505,9710,464
2506,1758,62
2507,7291,369
2508,4151,514
2509,1759,62
2510,4478,514
2511,4524,282
2512,1743,139
2513,4446,464
2514,3153,474
2515,4723,474
2516,6588,330
2517,10299,452
2518,4525,282
2519,11167,452
2520,1094,309
2521,6330,532
2522,50,139
2523,8689,94
2524,8861,7
2525,3546,498
2526,2840,13
2527,7036,7
2528,1909,328
2529,9470,352
2530,9485,352
2531,8549,282
2532,8632,139
2533,3434,558
2534,630,464
2535,5248,532
2536,5618,82
2537,3099,474
2538,3939,532
2539,565,54
2540,4928,369
2541,2305,65
2542,5646,82
2543,10280,498
2544,8889,514
2545,9675,452
2546,10161,282
2547,2068,139
2548,1159,17
2549,6625,139
2550,7567,399
2551,7981,474
2552,9872,139
2553,3944,440
2554,10401,139
2555,9840,554
2556,9967,139
2557,4870,328
2558,10206,532
2559,8126,5
2560,9587,54
2561,10363,17
2562,3946,353
2563,3072,139
2564,10979,139
2565,4336,282
2566,10560,246
2567,2102,352
2568,9467,352
2569,11146,464
2570,3506,74
2571,8512,17
2572,5636,82
2573,4608,352
2574,7098,532
2575,1579,282
2576,1343,514
2577,2390,352
2578,7158,82
2579,3169,369
2580,2145,372
2581,848,420
2582,9557,17
2583,5864,464
2584,6340,352
2585,6616,139
2586,7993,369
2587,7658,17
2588,7009,475
2589,7676,464
2590,8413,56
2591,10045,139
2592,831,330
2593,531,469
2594,2976,532
2595,5912,352
2596,8937,554
2597,2736,352
2598,773,464
2599,10753,514
2600,6743,440
2601,7106,532
2602,6333,352
2603,1972,525
2604,59,469
2605,9891,369
2606,6411,209
2607,4572,300
2608,3678,7
2609,900,328
2610,2608,506
2611,2313,498
2612,4450,464
2613,3070,139
2614,11071,17
2615,9208,228
2616,8846,498
2617,8229,352
2618,1004,514
2619,7636,328
2620,7804,82
2621,925,514
2622,11157,532
2623,6624,139
2624,1029,82
2625,6808,474
2626,2294,369
2627,9777,538
2628,6107,575
2629,407,139
2630,6656,330
2631,1452,369
2632,6497,139
2633,6019,464
2634,3909,139
2635,11271,282
2636,1150,17
2637,4156,369
2638,4961,139
2639,700,139
2640,263,13
2641,566,246
2642,6360,139
2643,10264,17
2644,11089,514
2645,5641,285
2646,5428,498
2647,3335,474
2648,3116,474
2649,3323,514
2650,5168,328
2651,3865,369
2652,651,139
2653,10703,514
2654,2358,554
2655,621,538
2656,11259,282
2657,886,328
2658,398,236
2659,2770,452
2660,3010,496
2661,1314,532
2662,2540,369
2663,7089,532
2664,8802,464
2665,3360,126
2666,8732,91
2667,8045,440
2668,5989,17
2669,7655,17
2670,6148,514
2671,7532,514
2672,3581,464
2673,6157,514
2674,5284,269
2675,6455,330
2676,11319,17
2677,8801,138
2678,5713,282
2679,8668,466
2680,9723,139
2681,1886,452
2682,3902,139
2683,10086,139
2684,11107,514
2685,8447,62
2686,4631,369
2687,5090,514
2688,9628,17
2689,8575,111
2690,75,121
2691,3091,138
2692,8109,452
2693,11191,288
2694,2837,464
2695,664,532
2696,10550,464
2697,9511,82
2698,10125,532
2699,2865,554
2700,8259,464
2701,2006,147
2702,623,17
2703,1690,119
2704,5651,82
2705,1574,5
2706,9639,17
2707,8235,352
2708,9297,62
2709,8712,452
2710,10107,352
2711,9298,62
2712,8044,568
2713,9180,532
2714,2628,506
2715,6025,464
2716,4426,464
2717,5746,514
2718,405,514
2719,297,91
2720,10274,327
2721,2399,54
2722,8614,464
2723,6433,139
2724,3478,475
2725,5594,243
2726,2821,369
2727,9402,492
2728,1801,282
2729,1640,554
2730,10473,539
2731,3317,474
2732,9701,514
2733,4290,369
2734,6724,288
2735,7811,82
2736,8949,352
2737,2027,111
2738,132,101
2739,3458,330
2740,3047,139
2741,4827,352
2742,9471,352
2743,1112,464
2744,3167,369
2745,2429,145
2746,5136,532
2747,6961,41
2748,10606,452
2749,8042,440
2750,9589,558
2751,1010,514
2752,4164,17
2753,3687,17
2754,3998,143
2755,8964,369
2756,11021,282
2757,2768,452
2758,4293,369
2759,6927,17
2760,5534,17
2761,5124,558
2762,7329,399
2763,5360,282
2764,9749,554
2765,10741,464
2766,9472,352
2767,9779,554
2768,8107,452
2769,4494,443
2770,10104,352
2771,1467,45
2772,6496,139
2773,4454,464
2774,2471,372
2775,9413,474
2776,5078,138
2777,8894,351
2778,6501,139
2779,12,139
2780,1567,449
2781,48,452
2782,6223,452
2783,8562,139
2784,5885,330
2785,3504,138
2786,6348,139
2787,888,330
2788,4453,464
2789,8344,558
2790,10689,228
2791,7973,506
2792,10894,506
2793,8598,464
2794,4920,369
2795,5584,139
2796,10475,139
2797,9870,538
2798,6385,464
2799,10812,7
2800,231,126
2801,5190,139
2802,3314,475
2803,2866,558
2804,402,335
2805,6854,498
2806,4625,514
2807,10021,498
2808,659,558
2809,4403,352
2810,3547,498
2811,7165,369
2812,8548,282
2813,10803,369
2814,6963,41
2815,7828,17
2816,5491,369
2817,8251,452
2818,9737,282
2819,3718,532
2820,8852,126
2821,1462,532
2822,6288,369
2823,3101,472
2824,9398,464
2825,5711,282
2826,10816,139
2827,10801,184
2828,1888,468
2829,5614,82
2830,5851,246
2831,3106,474
2832,7875,82
2833,1261,126
2834,9381,139
2835,4395,452
2836,10233,138
2837,3278,139
2838,9623,126
2839,5050,464
2840,9918,514
2841,3316,475
2842,4803,369
2843,8953,139
2844,7115,532
2845,6828,464
2846,9953,139
2847,6583,452
2848,4463,464
2849,10798,138
2850,6949,464
2851,9626,474
2852,7408,532
2853,4344,282
2854,19,532
2855,4166,329
2856,9038,17
2857,8811,352
2858,9926,139
2859,5231,474
2860,4435,369
2861,4529,282
2862,9194,514
2863,10685,251
2864,8275,452
2865,3168,369
2866,2599,506
2867,8896,514
2868,8033,514
2869,11070,369
2870,4338,282
2871,5396,498
2872,6016,17
2873,8891,514
2874,1761,62
2875,2206,514
2876,125,352
2877,7598,532
2878,2144,474
2879,9599,54
2880,7167,369
2881,3112,474
2882,6617,139
2883,7574,328
2884,10967,102
2885,9653,498
2886,7996,139
2887,2795,443
2888,2402,54
2889,7028,514
2890,8544,282
2891,7884,17
2892,1220,82
2893,5956,246
2894,4033,208
2895,6654,464
2896,9632,514
2897,6619,139
2898,5217,558
2899,5788,54
2900,515,372
2901,2403,54
2902,542,514
2903,919,514
2904,9887,538
2905,4092,138
2906,1391,17
2907,138,17
2908,1643,554
2909,554,7
2910,964,139
2911,10043,474
2912,880,372
2913,1805,282
2914,9018,17
2915,9414,369
2916,3245,369
2917,9303,62
2918,6458,139
2919,638,262
2920,1905,506
2921,8005,45
2922,9010,296
2923,5398,498
2924,5971,82
2925,2518,17
2926,8883,514
2927,9226,352
2928,2627,352
2929,8516,17
2930,7699,532
2931,9316,352
2932,7333,464
2933,2962,17
2934,5687,246
2935,7737,54
2936,6679,514
2937,7625,54
2938,3456,32
2939,7847,352
2940,1260,514
2941,7814,82
2942,9266,452
2943,6077,464
2944,4219,17
2945,9882,54
2946,11102,514
2947,8764,452
2948,10515,448
2949,3670,474
2950,5897,352
2951,5453,369
2952,7250,369
2953,3063,139
2954,584,17
2955,4400,452
2956,559,54
2957,10932,464
2958,624,538
2959,2744,126
2960,9430,352
2961,269,54
2962,6841,54
2963,3223,452
2964,8694,88
2965,8929,330
2966,2879,91
2967,643,567
2968,2082,168
2969,4429,532
2970,466,532
2971,5945,228
2972,9062,369
2973,9466,352
2974,8566,514
2975,8196,328
2976,1919,139
2977,8215,532
2978,5715,282
2979,1381,369
2980,5317,17
2981,135,352
2982,5458,369
2983,6519,575
2984,11246,282
2985,5811,54
2986,9842,282
2987,11212,328
2988,1851,111
2989,4478,54
2990,2034,514
2991,2672,13
2992,7187,492
2993,11079,17
2994,11000,18
2995,7927,345
2996,6823,82
2997,8266,296
2998,266,13
2999,3925,391
3000,1012,514
3001,3927,440
3002,10651,17
3003,3220,452
3004,10046,139
3005,8647,17
3006,10704,328
3007,6675,498
3008,3203,369
3009,6615,11
3010,5787,430
3011,2620,506
3012,3103,474
3013,3652,17
3014,3233,566
3015,8569,139
3016,10993,236
3017,2708,532
3018,2971,464
3019,2338,17
3020,239,13
3021,1020,369
3022,11127,17
3023,9722,139
3024,3862,532
3025,2365,139
3026,9281,97
3027,1295,282
3028,6311,352
3029,1931,17
3030,10924,423
3031,4221,464
3032,8547,282
3033,2427,474
3034,10637,143
3035,7104,532
3036,1991,369
3037,10609,474
3038,4146,514
3039,8363,328
3040,10679,452
3041,10748,514
3042,1663,452
3043,1443,288
3044,5041,330
3045,951,369
3046,539,517
3047,7580,282
3048,5943,227
3049,2307,330
3050,970,139
3051,9958,139
3052,1902,506
3053,1546,17
3054,7866,452
3055,6407,330
3056,6111,91
3057,8870,17
3058,5399,498
3059,9262,228
3060,11023,282
3061,9964,139
3062,2349,91
3063,7199,126
3064,11008,17
3065,4294,288
3066,6641,139
3067,10820,377
3068,4985,532
3069,5637,82
3070,1646,236
3071,3591,54
3072,1815,369
3073,5730,282
3074,4260,532
3075,5535,17
3076,5727,282
3077,4359,514
3078,1456,369
3079,2391,246
3080,1615,187
3081,7710,532
3082,2867,558
3083,2203,126
3084,8057,555
3085,9400,464
3086,9205,352
3087,4811,514
3088,1648,352
3089,9137,17
3090,458,369
3091,530,464
3092,8593,464
3093,1051,532
3094,10717,282
3095,10354,17
3096,2398,54
3097,8202,514
3098,4183,330
3099,1049,532
3100,296,514
3101,5451,369
3102,6650,464
3103,10678,452
3104,3689,54
3105,9881,464
3106,4464,464
3107,8030,514
3108,2993,280
3109,882,452
3110,629,514
3111,5934,228
3112,9012,17
3113,8205,558
3114,9387,352
3115,910,551
3116,1973,378
3117,1100,139
3118,10653,532
3119,8831,495
3120,9,54
3121,6045,369
3122,4187,506
3123,7551,369
3124,10278,328
3125,2161,126
3126,7754,514
3127,1826,464
3128,7070,372
3129,9481,352
3130,2630,533
3131,47,514
3132,9463,352
3133,617,17
3134,4551,282
3135,10018,508
3136,4532,282
3137,4389,150
3138,9894,300
3139,7132,246
3140,6043,17
3141,9912,61
3142,7820,464
3143,1910,533
3144,996,532
3145,6601,139
3146,4744,282
3147,5397,498
3148,2729,17
3149,3513,17
3150,6495,11
3151,406,330
3152,11029,352
3153,6633,139
3154,10127,330
3155,8997,17
3156,10066,296
3157,7155,54
3158,8872,17
3159,6175,532
3160,7226,139
3161,7922,345
3162,365,17
3163,10359,17
3164,11240,282
3165,3565,352
3166,8147,369
3167,11017,282
3168,6844,352
3169,8862,514
3170,3009,496
3171,7278,369
3172,2784,54
3173,1813,282
3174,742,17
3175,9551,246
3176,8430,506
3177,7066,56
3178,10652,452
3179,5891,352
3180,8615,464
3181,8724,464
3182,3102,472
3183,8156,506
3184,6649,464
3185,11101,514
3186,1060,7
3187,11061,514
3188,1970,54
3189,11087,514
3190,2431,474
3191,10723,138
3192,10623,282
3193,5490,369
3194,1317,139
3195,4471,515
3196,8208,514
3197,5456,369
3198,4739,282
3199,2134,7
3200,11238,282
3201,5401,470
3202,4456,464
3203,9530,282
3204,10319,558
3205,10004,554
3206,10620,17
3207,3211,352
3208,10356,17
3209,10014,139
3210,8842,139
3211,9725,139
3212,11033,352
3213,751,111
3214,1992,369
3215,4300,168
3216,1385,475
3217,6712,506
3218,1379,532
3219,2939,532
3220,6199,532
3221,3788,352
3222,6107,352
3223,899,105
3224,9211,228
3225,952,228
3226,2563,209
3227,8586,369
3228,4630,279
3229,6376,7
3230,9310,62
3231,436,5
3232,7118,532
3233,7527,17
3234,11230,282
3235,4559,282
3236,3699,464
3237,6319,521
3238,628,514
3239,10767,369
3240,9433,352
3241,1960,308
3242,695,300
3243,2779,369
3244,7374,514
3245,6334,54
3246,8604,464
3247,6538,452
3248,5920,352
3249,10242,282
3250,6586,330
3251,4670,532
3252,2400,54
3253,5531,369
3254,7774,308
3255,1455,369
3256,273,452
3257,9609,510
3258,2310,498
3259,7404,464
3260,8844,498
3261,3202,514
3262,9670,126
3263,10382,532
3264,6698,452
3265,7921,216
3266,6420,139
3267,804,139
3268,5872,464
3269,10113,138
3270,631,17
3271,4350,352
3272,8043,440
3273,9911,61
3274,5652,82
3275,10955,145
3276,519,372
3277,9704,351
3278,4175,251
3279,1534,139
3280,10929,330
3281,5847,369
3282,7087,532
3283,1304,282
3284,2851,464
3285,2807,468
3286,1591,464
3287,87,87
3288,5922,352
3289,11336,282
3290,1964,139
3291,9477,532
3292,1884,474
3293,5777,328
3294,6358,139
3295,10406,126
3296,1202,17
3297,9986,532
3298,6655,11
3299,8278,452
3300,4627,514
3301,6323,111
3302,6539,452
3303,1757,62
3304,10610,474
3305,9841,554
3306,5620,82
3307,54,138
3308,6637,498
3309,2258,464
3310,10037,464
3311,9343,352
3312,7661,423
3313,4107,440
3314,2935,369
3315,11251,282
3316,1521,423
3317,265,13
3318,792,201
3319,7621,210
3320,4126,532
3321,8908,514
3322,3668,152
3323,11237,282
3324,4147,514
3325,544,514
3326,9350,54
3327,6700,452
3328,293,575
3329,9006,532
3330,5504,514
3331,4512,529
3332,383,464
3333,8735,507
3334,5913,352
3335,4531,282
3336,3512,82
3337,9633,514
3338,8054,330
3339,2356,369
3340,4555,282
3341,447,5
3342,3684,345
3343,10951,65
3344,1802,282
3345,9225,352
3346,9705,351
3347,1163,17
3348,9422,352
3349,4636,279
3350,9147,532
3351,1560,452
3352,5645,82
3353,5990,17
3354,904,538
3355,5008,452
3356,1294,282
3357,10207,532
3358,3940,440
3359,4343,282
3360,4579,514
3361,11287,369
3362,2340,514
3363,326,369
3364,3192,352
3365,11085,514
3366,5230,139
3367,3225,452
3368,5631,82
3369,11123,82
3370,4039,346
3371,1306,282
3372,9994,330
3373,1740,452
3374,4752,352
3375,9002,296
3376,10111,554
3377,11337,282
3378,526,450
3379,4447,464
3380,2066,61
3381,6598,464
3382,8204,532
3383,1833,372
3384,8284,452
3385,7572,17
3386,10839,217
3387,10211,532
3388,5914,352
3389,1593,464
3390,3713,498
3391,11013,282
3392,5529,139
3393,4444,514
3394,4379,474
3395,1303,282
3396,852,420
3397,11129,17
3398,57,558
3399,2635,452
3400,6685,514
3401,8627,532
3402,8913,139
3403,6359,407
3404,5958,228
3405,8874,17
3406,936,464
3407,8901,514
3408,2966,514
3409,2086,352
3410,6814,369
3411,9352,517
3412,10489,139
3413,10002,54
3414,7951,464
3415,415,464
3416,6012,576
3417,10915,444
3418,1997,495
3419,2170,514
3420,10035,369
3421,6744,440
3422,417,323
3423,1130,464
3424,218,352
3425,7454,143
3426,1,298
3427,11263,282
3428,8858,558
3429,5189,139
3430,4663,532
3431,3957,452
3432,5467,369
3433,2674,330
3434,4521,282
3435,2221,532
3436,9739,328
3437,3305,139
3438,500,82
3439,6202,320
3440,5842,17
3441,2199,464
3442,6597,464
3443,7050,54
3444,9086,369
3445,759,532
3446,6094,94
3447,9271,452
3448,3960,452
3449,6931,91
3450,5599,243
3451,1969,330
3452,10928,17
3453,9427,352
3454,1568,452
3455,3460,330
3456,147,369
3457,11229,282
3458,10781,506
3459,9669,126
3460,9781,514
3461,7079,464
3462,665,369
3463,6449,11
3464,8133,496
3465,3105,474
3466,3093,452
3467,6491,11
3468,4366,452
3469,217,352
3470,8010,369
3471,10269,275
3472,6604,13
3473,6029,330
3474,35,13
3475,503,54
3476,1076,246
3477,8393,163
3478,4149,17
3479,5875,464
3480,7935,514
3481,7647,330
3482,7218,452
3483,7894,139
3484,6046,369
3485,6681,514
3486,2113,138
3487,7653,17
3488,10867,369
3489,11210,554
3490,6223,87
3491,9010,17
3492,935,464
3493,422,352
3494,4210,464
3495,1531,551
3496,8231,352
3497,6326,111
3498,9368,263
3499,8038,282
3500,2965,498
3501,3695,91
3502,2580,474
3503,1785,288
3504,6355,217
3505,906,551
3506,1090,309
3507,5917,352
3508,2191,514
3509,6318,521
3510,9753,452
3511,8046,440
3512,3165,369
3513,2732,532
3514,9688,498
3515,5060,17
3516,1830,17
3517,5207,464
3518,10063,498
3519,2299,369
3520,5729,282
3521,9514,147
3522,7505,352
3523,10926,464
3524,6222,369
3525,11203,369
3526,1528,532
3527,9428,352
3528,176,328
3529,261,13
3530,1735,369
3531,2841,13
3532,715,5
3533,1370,369
3534,1882,532
3535,4465,464
3536,4794,532
3537,898,138
3538,8341,558
3539,9227,229
3540,1157,17
3541,8903,514
3542,6063,82
3543,4269,532
3544,1363,532
3545,10087,139
3546,3008,496
3547,3311,62
3548,9690,532
3549,5341,139
3550,4216,554
3551,9224,352
3552,538,82
3553,10197,532
3554,4641,58
3555,4113,7
3556,207,115
3557,10155,282
3558,8151,506
3559,4217,17
3560,1820,377
3561,4434,532
3562,2811,514
3563,6848,352
3564,7141,452
3565,10399,140
3566,10676,452
3567,9335,369
3568,8427,193
3569,10765,369
3570,592,229
3571,4274,532
3572,5216,558
3573,1158,19
3574,3267,440
3575,8232,352
3576,3566,352
3577,3497,70
3578,9664,261
3579,6304,352
3580,9492,54
3581,5911,352
3582,4215,532
3583,3973,452
3584,8417,56
3585,7686,532
3586,2757,464
3587,3248,328
3588,6933,91
3589,6721,138
3590,8236,352
3591,3198,143
3592,7157,82
3593,5159,126
3594,5725,282
3595,7874,54
3596,2695,369
3597,5904,352
3598,3671,145
3599,8553,282
3600,3098,475
3601,9777,452
3602,1152,17
3603,2643,139
3604,5605,464
3605,3758,17
3606,4174,251
3607,7953,209
3608,1760,62
3609,7257,369
3610,9425,352
3611,2790,56
3612,6055,464
3613,6467,10
3614,11320,17
3615,7103,532
3616,3672,54
3617,10326,506
3618,2850,464
3619,1803,282
3620,5909,352
3621,9839,554
3622,7445,282
3623,8424,193
3624,2379,352
3625,9755,452
3626,7571,17
3627,7102,532
3628,8728,54
3629,7528,532
3630,9223,54
3631,7030,514
3632,2778,532
3633,6299,497
3634,8182,282
3635,10140,475
3636,2089,448
3637,5154,474
3638,4900,328
3639,6417,328
3640,4844,464
3641,5824,138
3642,7138,452
3643,3991,532
3644,6018,514
3645,7764,353
3646,1161,17
3647,4037,5
3648,9231,229
3649,6992,452
3650,11181,464
3651,7741,121
